time,3336A,3336B,3336C,3336D,3346A,3346B,3346C,3346D,3354A,3354B,3354C,3354D,3356A,3356B,3356C,3356D
07-Oct-18 10:00:00 PM EDT,16.57,43.39,39.99,64.28,15.79,26.9,3.53,18.74,34.91,20.96,24.82,22.39,15.35,52.87,27.68,19.99
07-Oct-18 10:30:00 PM EDT,16.63,43.23,39.99,64.23,15.79,26.9,3.53,18.74,34.91,20.96,24.56,22.39,15.29,52.82,27.68,19.99
07-Oct-18 11:00:00 PM EDT,16.74,43.12,39.99,64.18,15.79,26.9,3.58,18.74,34.91,20.96,24.61,22.39,15.29,51.44,27.68,19.99
07-Oct-18 11:30:00 PM EDT,16.57,43.06,39.99,64.18,16,26.9,3.53,18.74,34.91,20.96,24.77,22.39,15.29,52.5,27.68,19.99
08-Oct-18 12:00:00 AM EDT,16.69,43.39,39.99,63.81,15.74,26.9,3.53,18.95,34.91,20.74,24.77,22.39,14.92,52.23,27.68,19.99
08-Oct-18 12:30:00 AM EDT,16.63,42.8,39.99,64.39,15.79,26.9,3.53,18.74,34.91,21.01,24.77,22.39,15.02,52.39,27.68,19.99
08-Oct-18 1:00:00 AM EDT,16.46,43.28,39.99,64.18,15.79,26.9,3.53,18.95,34.91,20.96,24.87,22.39,15.35,52.55,27.68,19.99
08-Oct-18 1:30:00 AM EDT,16.24,43.6,39.99,64.28,15.95,26.9,3.43,18.95,34.91,20.96,24.05,22.39,15.35,52.55,27.68,19.99
08-Oct-18 2:00:00 AM EDT,16.35,43.17,39.99,63.86,15.95,26.9,3.38,18.9,34.91,20.85,24.61,22.39,15.24,52.45,27.68,19.99
08-Oct-18 2:30:00 AM EDT,16.57,42.15,39.99,62.51,15.95,26.9,3.53,18.9,34.91,20.85,24.77,22.39,15.13,51.33,27.68,19.99
08-Oct-18 3:00:00 AM EDT,15.97,42.69,39.99,64.23,15.79,26.9,3.43,18.9,34.91,20.85,24.1,22.39,15.35,52.66,27.68,19.99
08-Oct-18 3:30:00 AM EDT,16.57,43.23,39.99,63.71,15.79,26.9,3.53,18.9,34.91,20.85,24.56,22.39,15.19,51.76,27.68,19.99
08-Oct-18 4:00:00 AM EDT,15.97,42.63,39.99,64.13,15.79,26.9,3.43,18.9,34.91,20.85,24.72,22.34,15.08,52.5,27.68,19.99
08-Oct-18 4:30:00 AM EDT,16.46,43.28,39.99,64.49,16,26.9,3.53,18.74,34.91,20.85,24.15,22.34,15.13,52.02,27.68,19.99
08-Oct-18 5:00:00 AM EDT,16.46,42.1,39.99,63.76,15.95,26.9,3.48,18.74,34.91,20.85,24.3,22.34,15.4,52.34,27.68,19.99
08-Oct-18 5:30:00 AM EDT,16.57,42.8,39.99,64.23,15.74,26.9,3.53,18.95,34.91,20.85,24.77,22.34,14.97,52.77,27.68,19.99
08-Oct-18 6:00:00 AM EDT,16.69,43.44,39.99,64.23,15.95,26.9,3.53,18.74,34.91,20.85,24.72,22.34,15.02,51.7,27.68,19.99
08-Oct-18 6:30:00 AM EDT,16.63,43.28,39.99,63.39,15.74,26.9,3.58,18.74,34.91,20.85,23.89,22.34,15.46,52.13,27.68,19.99
08-Oct-18 7:00:00 AM EDT,16.02,43.17,39.99,61.36,15.95,26.9,3.53,18.74,34.91,20.85,24.51,22.34,15.35,52.87,27.68,19.99
08-Oct-18 7:30:00 AM EDT,16.57,43.44,39.99,63.39,15.74,26.9,3.38,18.74,34.91,20.85,24.3,22.34,18.47,52.55,27.68,19.99
08-Oct-18 8:00:00 AM EDT,16.69,42.42,39.99,64.23,15.74,26.9,3.38,18.79,34.91,20.85,24.51,22.34,19.06,51.7,27.68,19.99
08-Oct-18 8:30:00 AM EDT,40.11,43.23,39.99,61.31,15.95,26.9,3.53,18.9,34.91,20.85,24.77,22.34,19.28,52.71,27.68,19.99
08-Oct-18 9:00:00 AM EDT,40.5,42.9,48.22,63.76,15.79,26.9,3.38,18.9,34.91,20.85,24.61,22.34,19.06,52.34,27.68,19.99
08-Oct-18 9:30:00 AM EDT,40.22,41.88,51.73,64.07,47.95,26.64,3.48,18.79,34.91,20.96,24.46,22.34,19.01,98.88,27.68,39.87
08-Oct-18 10:00:00 AM EDT,42.21,42.85,51.73,64.33,47.95,26.64,3.48,18.74,34.91,20.74,24.72,22.39,19.17,99.52,36.75,100
08-Oct-18 10:30:00 AM EDT,48.95,43.28,51.73,64.18,47.95,26.59,3.53,18.9,34.91,20.74,24.46,22.39,22.4,83.94,34.01,32.21
08-Oct-18 11:00:00 AM EDT,49.23,42.37,51.73,63.08,56.82,26.59,3.38,18.79,34.91,20.96,24.77,22.39,23.26,84.1,33.96,32.21
08-Oct-18 11:30:00 AM EDT,48.73,57.69,51.73,61.62,44.62,26.53,3.53,18.79,34.91,20.96,24.66,57,23.26,71.65,41.58,32.21
08-Oct-18 12:00:00 PM EDT,47.96,57.85,51.73,64.39,44.62,26.59,3.53,18.84,34.91,20.74,24.66,57,23.37,72.23,41.58,32.21
08-Oct-18 12:30:00 PM EDT,48.51,57.8,51.73,64.28,44.62,26.59,3.53,18.95,34.91,20.74,24.46,57,36.94,72.07,27.84,32.21
08-Oct-18 1:00:00 PM EDT,50.99,57.47,51.73,64.07,44.62,26.59,3.53,18.95,34.91,20.96,24.77,57,38.07,71.91,42.65,32.21
08-Oct-18 1:30:00 PM EDT,57.07,56.08,51.73,64.33,55.49,26.59,3.48,18.74,34.91,20.53,24.72,57,13.52,71.76,42.65,32.21
08-Oct-18 2:00:00 PM EDT,26.08,57.37,51.73,64.02,55.49,26.53,3.48,51.28,34.91,20.74,24.46,57,13.95,71.91,42.65,32.21
08-Oct-18 2:30:00 PM EDT,26.19,56.45,51.73,62.51,55.49,26.53,3.53,51.45,34.91,20.69,24.3,60.41,37.59,72.18,42.65,32.21
08-Oct-18 3:00:00 PM EDT,77.13,57.37,51.73,64.75,55.49,26.53,30.91,51.45,34.91,20.96,25.03,60.41,16.8,44.89,42.65,32.21
08-Oct-18 3:30:00 PM EDT,75.86,69.62,51.73,64.07,63.13,26.53,30.91,51.45,34.91,20.96,46.03,61.14,18.15,45.69,42.65,40.72
08-Oct-18 4:00:00 PM EDT,19.94,69.46,54.22,63.5,55.03,26.48,2.76,21.04,34.91,20.74,70.33,61.14,26.23,45.48,42.65,35.64
08-Oct-18 4:30:00 PM EDT,51.49,71.51,54.22,63.92,55.95,26.59,2.71,21.15,34.91,20.96,53.92,60.93,26.12,45.69,42.65,35.64
08-Oct-18 5:00:00 PM EDT,19.28,71.67,54.22,62.51,23.69,26.53,2.66,21.15,34.91,20.74,55.26,60.93,25.96,45,21.62,11.42
08-Oct-18 5:30:00 PM EDT,19.17,15.27,54.22,64.23,23.69,26.53,2.71,21.15,39.71,20.96,57.12,60.93,25.69,45.96,21.46,11.26
08-Oct-18 6:00:00 PM EDT,19.61,15.16,37.6,63.34,23.69,26.48,2.76,21.15,39.71,21.01,57.02,65.86,26.12,46.01,21.46,11.26
08-Oct-18 6:30:00 PM EDT,19.01,15.11,37.6,62.77,23.69,26.48,2.71,21.15,39.71,20.74,58.15,19.4,25.9,46.12,21.57,11.26
08-Oct-18 7:00:00 PM EDT,19.67,15.05,37.6,64.13,23.69,26.48,2.76,20.93,39.71,20.96,57.89,19.51,24.56,46.17,21.51,11.26
08-Oct-18 7:30:00 PM EDT,19.45,15.22,37.6,63.76,23.69,26.48,2.71,20.99,39.71,20.74,56.76,19.51,24.99,46.01,21.51,11.26
08-Oct-18 8:00:00 PM EDT,19.67,15.16,37.6,62.19,23.69,26.48,2.76,20.99,39.71,20.96,58,19.51,24.45,46.06,21.51,11.26
08-Oct-18 8:30:00 PM EDT,19.61,15.22,37.6,62.87,23.69,26.48,2.71,20.99,39.71,20.74,57.59,62.77,24.66,46.06,21.51,11.26
08-Oct-18 9:00:00 PM EDT,19.5,15.22,37.6,62.92,23.69,26.48,2.71,20.99,39.71,20.85,58.1,62.77,24.56,45.05,21.51,11.26
08-Oct-18 9:30:00 PM EDT,19.28,15.11,37.6,61.62,23.69,26.48,2.56,20.99,39.71,20.85,56.45,62.77,24.77,46.01,21.51,11.26
08-Oct-18 10:00:00 PM EDT,19.67,15.22,37.6,63.86,23.69,26.48,2.56,21.15,39.71,20.74,56.35,20.35,24.93,46.17,21.51,11.26
08-Oct-18 10:30:00 PM EDT,19.56,15,37.6,64.18,23.69,26.48,2.71,20.93,39.71,21.01,58.05,66.07,25.04,46.12,21.57,11.26
08-Oct-18 11:00:00 PM EDT,19.39,14.95,37.6,64.28,23.69,26.48,2.76,20.93,39.71,20.9,57.74,66.07,24.99,46.22,21.57,11.26
08-Oct-18 11:30:00 PM EDT,18.84,15.11,37.6,62.72,23.69,26.48,2.71,21.15,39.71,20.9,58,66.07,24.45,46.17,21.57,11.26
09-Oct-18 12:00:00 AM EDT,19.56,15.16,37.6,63.55,23.69,26.48,2.71,20.93,39.71,20.9,56.45,22.18,24.99,45.9,21.57,11.26
09-Oct-18 12:30:00 AM EDT,19.67,15.22,37.6,63.76,23.69,26.48,2.71,21.15,39.71,20.96,56.6,27.11,24.77,46.17,21.57,11.26
09-Oct-18 1:00:00 AM EDT,19.34,15.22,37.6,63.24,23.69,26.48,2.66,21.15,39.71,20.74,57.28,27.43,24.77,46.01,21.57,11.26
09-Oct-18 1:30:00 AM EDT,19.61,15.11,37.6,64.33,23.69,26.48,2.71,20.93,39.71,20.96,56.76,33.82,24.93,44.95,21.57,11.26
09-Oct-18 2:00:00 AM EDT,19.67,15.16,37.6,63.81,23.69,26.48,2.61,20.93,39.71,20.96,57.95,33.82,25.04,46.12,21.57,11.26
09-Oct-18 2:30:00 AM EDT,19.61,15.16,37.6,64.39,23.69,26.48,2.61,21.15,39.71,20.96,56.97,66.18,24.77,46.17,21.57,11.26
09-Oct-18 3:00:00 AM EDT,19.34,15,37.6,63.29,23.69,26.48,2.56,21.15,39.71,20.96,58.15,66.18,25.04,46.01,21.57,11.26
09-Oct-18 3:30:00 AM EDT,19.56,14.95,37.6,63.81,23.69,26.48,2.71,20.93,39.71,20.96,56.71,66.18,24.99,44.89,21.57,11.26
09-Oct-18 4:00:00 AM EDT,19.34,15.16,37.6,64.13,23.69,26.48,2.61,21.15,39.71,20.69,57.48,77.98,25.04,45.11,21.57,11.26
09-Oct-18 4:30:00 AM EDT,19.61,15.16,37.6,64.39,23.69,26.48,2.66,21.15,39.71,21.01,31.27,21.45,24.88,46.22,21.57,11.26
09-Oct-18 5:00:00 AM EDT,19.61,15.22,37.6,64.18,23.69,26.48,2.71,21.15,39.71,20.96,31.63,21.45,24.61,46.28,21.57,11.26
09-Oct-18 5:30:00 AM EDT,18.84,15.27,37.6,63.86,23.69,26.48,2.66,20.93,39.71,20.8,32.25,21.45,24.82,45.9,21.57,11.26
09-Oct-18 6:00:00 AM EDT,19.12,14.84,37.6,61.62,23.69,26.48,2.66,21.15,39.71,20.74,32.4,21.19,24.88,46.06,21.57,11.26
09-Oct-18 6:30:00 AM EDT,19.34,15.16,37.6,64.07,23.69,26.48,2.61,20.93,39.71,20.96,31.27,21.19,24.93,45.96,21.57,11.26
09-Oct-18 7:00:00 AM EDT,19.5,15.22,37.6,64.13,23.69,26.48,2.56,20.93,39.71,20.74,32.3,21.19,24.07,45.85,21.57,11.26
09-Oct-18 7:30:00 AM EDT,19.56,15.22,37.6,64.02,23.69,26.48,2.66,20.93,39.71,20.74,32.3,21.19,24.02,45.96,21.57,11.26
09-Oct-18 8:00:00 AM EDT,19.28,14.84,37.6,64.33,23.69,26.48,2.71,21.09,39.71,21.01,31.58,21.19,24.5,46.12,21.57,11.26
09-Oct-18 8:30:00 AM EDT,19.34,14.89,37.6,64.07,23.69,26.48,2.66,21.09,39.71,20.96,31.79,21.19,24.88,45.21,21.57,11.26
09-Oct-18 9:00:00 AM EDT,19.23,14.95,37.6,63.39,23.69,26.48,2.56,21.09,39.71,20.9,31.58,21.19,24.88,45.74,21.57,11.26
09-Oct-18 9:30:00 AM EDT,26.96,33.28,37.6,64.49,23.74,26.48,2.56,20.99,39.71,20.9,31.94,21.19,25.04,95.32,42.33,11.26
09-Oct-18 10:00:00 AM EDT,58.67,54.41,37.6,61.93,71.64,26.53,2.66,20.99,39.71,20.96,31.94,21.19,46.47,96.28,62.93,11.26
09-Oct-18 10:30:00 AM EDT,68.23,74.3,48.06,40.21,71.64,26.53,2.56,21.09,39.71,20.96,31.37,21.19,46.2,95.9,46.03,35.38
09-Oct-18 11:00:00 AM EDT,53.26,75,48.06,40.37,76,26.48,2.66,21.04,39.71,20.74,31.89,21.19,45.88,95.96,46.03,35.38
09-Oct-18 11:30:00 AM EDT,25.58,73.6,48.06,40.57,76,26.48,2.71,21.15,39.71,20.69,32.3,21.19,47.39,96.38,46.03,35.38
09-Oct-18 12:00:00 PM EDT,26.19,75.54,48.06,39.27,98.72,26.53,2.56,20.93,39.71,20.96,32.35,21.19,26.01,77.98,46.03,35.38
09-Oct-18 12:30:00 PM EDT,48.45,74.95,48.06,40.57,98.72,26.53,2.66,21.09,39.71,20.96,32.04,21.19,66.72,79.1,46.03,35.38
09-Oct-18 1:00:00 PM EDT,58.51,75.16,48.06,39.11,98.72,26.53,2.71,41.97,39.71,20.8,43.65,21.19,65.97,77.45,46.03,44.58
09-Oct-18 1:30:00 PM EDT,58.29,75.43,48.06,38.8,42.87,27.47,2.71,41.97,39.71,20.85,43.03,21.19,64.62,79.04,46.03,44.58
09-Oct-18 2:00:00 PM EDT,59.5,74.78,48.06,40,42.87,29.76,2.66,41.97,39.71,20.69,46.28,58.84,49.43,78.72,41.52,44.58
09-Oct-18 2:30:00 PM EDT,41.22,75.27,48.06,40.73,42.87,29.76,2.71,41.97,39.71,20.74,56.5,61.41,48.95,77.71,41.52,44.58
09-Oct-18 3:00:00 PM EDT,54.31,75,48.06,40.63,42.87,29.76,2.61,41.97,39.71,20.53,55.57,61.41,49,77.98,41.52,44.58
09-Oct-18 3:30:00 PM EDT,55.25,74.62,48.06,39.53,42.87,22.22,2.71,24.09,14.92,13.94,17.85,44.63,49.92,79.1,41.52,44.58
09-Oct-18 4:00:00 PM EDT,55.52,75.48,48.06,40.57,42.87,22.22,2.66,24.09,14.92,13.88,17.85,49.19,7.59,28.78,18.13,10.52
09-Oct-18 4:30:00 PM EDT,56.41,75.32,48.06,40.78,42.87,22.22,2.71,24.09,14.76,14.15,17.44,62.82,17.56,28.4,29.29,10.42
09-Oct-18 5:00:00 PM EDT,33.15,75.11,48.06,42.19,42.87,27,2.51,24.09,14.76,14.1,17.08,55.74,36.08,24.41,38.79,0.53
09-Oct-18 5:30:00 PM EDT,15.91,9.84,48.06,39.01,42.87,27,2.61,12.79,14.66,13.88,17.8,55.74,43.83,24.47,41.58,0.37
09-Oct-18 6:00:00 PM EDT,16.35,9.78,48.06,26.11,42.87,27,2.61,12.85,14.82,14.1,25.59,55.74,40.76,24.95,41.58,0.32
09-Oct-18 6:30:00 PM EDT,17.18,10,17.21,26.06,42.87,27,2.71,12.85,14.82,14.1,25.59,55.74,2.85,25.11,9.82,0.16
09-Oct-18 7:00:00 PM EDT,17.29,9.73,17.42,24.91,42.87,27,2.66,12.79,14.76,14.1,25.44,55.74,3.18,25.21,10.03,0.16
09-Oct-18 7:30:00 PM EDT,17.79,9.73,17.42,26.06,42.87,27,2.71,12.69,14.76,14.1,25.65,49.71,2.91,25.11,9.98,0.21
09-Oct-18 8:00:00 PM EDT,17.57,10.05,17.42,26.16,42.87,27,2.71,12.69,14.76,13.94,25.39,57.58,3.12,25.16,9.98,0.26
09-Oct-18 8:30:00 PM EDT,17.73,10.05,17.42,25.22,42.87,27,2.66,12.85,14.82,14.1,25.44,63.08,2.91,25.11,9.98,0.21
09-Oct-18 9:00:00 PM EDT,17.68,10.05,17.42,25.33,42.87,27,2.66,12.85,14.76,13.94,25.7,31.04,3.18,25.11,9.92,0.11
09-Oct-18 9:30:00 PM EDT,17.73,9.57,17.42,25.85,42.87,27,2.56,12.85,14.55,14.1,24.77,31.04,3.18,24.89,9.82,0.16
09-Oct-18 10:00:00 PM EDT,17.79,10.05,17.42,26.11,42.87,27,2.66,12.79,14.6,13.99,25.65,31.04,3.18,24.84,9.98,0.11
09-Oct-18 10:30:00 PM EDT,17.73,10,17.42,25.74,42.87,27,2.56,12.79,14.76,14.1,25.59,30.94,3.12,24.84,9.98,0.16
09-Oct-18 11:00:00 PM EDT,17.79,9.89,17.42,26.11,42.87,27,2.61,12.79,14.76,13.88,25.7,30.94,3.12,24.73,9.76,0.16
09-Oct-18 11:30:00 PM EDT,17.73,10,17.42,25.64,42.87,27,2.66,12.85,14.76,14.1,25.65,66.28,2.85,25,9.92,0.21
10-Oct-18 12:00:00 AM EDT,17.51,9.73,17.42,25.48,42.87,27,2.71,12.63,14.76,14.1,25.59,75.25,2.91,24.95,9.92,0.16
10-Oct-18 12:30:00 AM EDT,17.13,9.89,17.26,25.59,42.87,27,2.66,12.79,14.71,14.1,25.08,71.68,2.91,25.05,9.98,0.05
10-Oct-18 1:00:00 AM EDT,17.68,9.84,17.42,26.01,42.87,27,2.71,12.85,14.66,14.04,25.65,51.44,3.02,25.05,9.98,0.11
10-Oct-18 1:30:00 AM EDT,17.79,9.73,17.47,26.11,42.87,27,2.51,12.69,14.66,14.1,25.08,51.44,2.85,24.79,9.92,0.05
10-Oct-18 2:00:00 AM EDT,17.13,10.05,17.47,25.95,42.87,27,2.66,12.79,14.66,14.1,25.65,21.34,2.91,24.79,9.98,0.05
10-Oct-18 2:30:00 AM EDT,17.68,9.46,17.47,26.16,42.87,27,2.51,12.79,14.76,13.94,25.54,21.34,2.75,24.84,9.87,0.21
10-Oct-18 3:00:00 AM EDT,17.79,9.78,17.26,25.95,42.87,27,2.66,12.74,14.66,14.1,25.7,21.34,3.12,25,9.92,0.05
10-Oct-18 3:30:00 AM EDT,17.68,9.95,17.42,25.64,42.87,27,2.51,12.63,14.66,14.1,25.59,21.34,3.12,25,9.98,0.11
10-Oct-18 4:00:00 AM EDT,17.79,9.95,17.47,25.69,42.87,27,2.51,12.79,14.76,14.1,25.34,21.34,2.85,24.95,9.76,0.05
10-Oct-18 4:30:00 AM EDT,17.29,9.46,17.42,26.06,42.87,27,2.66,12.79,14.71,14.1,25.54,21.34,3.12,24.84,9.98,0.16
10-Oct-18 5:00:00 AM EDT,17.51,9.89,17.26,26.11,42.87,27,2.61,12.79,14.6,14.04,25.59,21.08,3.12,24.36,9.92,0.05
10-Oct-18 5:30:00 AM EDT,17.68,10,17.47,24.75,42.87,27,2.66,12.79,14.71,14.1,25.44,21.08,3.12,24.84,9.76,0.11
10-Oct-18 6:00:00 AM EDT,17.62,9.95,17.26,26.01,42.87,27,2.71,12.79,14.66,13.94,25.49,21.08,2.8,24.84,9.98,0.11
10-Oct-18 6:30:00 AM EDT,17.79,10.05,17.42,25.38,42.87,27,2.71,12.85,14.55,14.1,25.54,21.08,3.02,25.11,9.98,0.11
10-Oct-18 7:00:00 AM EDT,17.51,10,17.26,25.8,42.87,27,2.66,12.63,14.71,14.04,24.61,21.34,2.91,25.05,9.92,0.16
10-Oct-18 7:30:00 AM EDT,17.73,10,17.47,25.54,42.87,27,2.56,12.85,14.71,14.1,25.59,21.34,3.07,24.68,9.92,0.11
10-Oct-18 8:00:00 AM EDT,17.73,9.89,17.47,26.01,42.87,27,2.71,12.63,14.55,14.1,25.23,21.34,3.02,24.47,9.92,0.05
10-Oct-18 8:30:00 AM EDT,25.25,9.68,52.26,24.75,42.87,27,2.56,12.63,14.6,14.04,25.59,21.34,3.12,83.78,9.76,0.16
10-Oct-18 9:00:00 AM EDT,24.81,9.89,52.26,25.64,42.87,27,2.66,12.79,14.76,14.1,49.02,21.08,3.12,24.52,11.05,0.05
10-Oct-18 9:30:00 AM EDT,37.07,9.89,52.26,25.8,42.87,45.68,2.56,12.79,14.66,14.1,49.43,21.08,2.85,24.04,10.89,0.11
10-Oct-18 10:00:00 AM EDT,20.22,51.94,52.26,25.8,42.87,28.3,2.71,12.63,14.71,13.88,50.46,21.08,7.27,24.41,14.65,0.05
10-Oct-18 10:30:00 AM EDT,57.85,50.91,52.26,25.07,42.87,28.3,2.51,12.79,14.71,13.72,50.46,62.51,19.39,23.51,20.55,0.11
10-Oct-18 11:00:00 AM EDT,32.65,65.59,52.26,25.38,79.49,28.3,2.61,12.79,14.76,14.04,54.64,62.51,33.55,23.56,17.54,0.05
10-Oct-18 11:30:00 AM EDT,14.53,65.59,52.26,26.06,28.56,28.3,2.71,12.79,14.55,13.88,56.24,62.51,8.08,28.14,17.76,0.05
10-Oct-18 12:00:00 PM EDT,14.25,74.73,52.26,25.95,28.56,28.3,2.66,12.79,14.71,13.88,54.85,62.51,24.77,27.5,17.76,0.11
10-Oct-18 12:30:00 PM EDT,13.81,75.86,52.26,24.96,28.56,28.3,2.51,12.79,35.78,18.83,27.14,38.28,46.53,27.93,17.7,0.05
10-Oct-18 1:00:00 PM EDT,14.42,76.29,52.26,26.01,28.56,28.3,2.71,12.79,51.72,18.83,27.86,38.28,23.42,28.14,17.76,0.05
10-Oct-18 1:30:00 PM EDT,19.17,76.02,52.26,25.54,28.56,28.3,2.66,12.79,51.72,19.04,20.9,61.98,10.18,27.71,20.44,0.05
10-Oct-18 2:00:00 PM EDT,32.54,75.97,51.25,25.85,28.56,28.3,2.66,12.69,51.72,19.04,31.79,61.98,9.8,27.39,47.16,0.05
10-Oct-18 2:30:00 PM EDT,48.01,75.91,59.11,23.81,28.56,4.21,0.46,12.63,51.72,18.83,32.82,61.98,9.85,27.87,19.85,0.05
10-Oct-18 3:00:00 PM EDT,38.23,76.29,43.55,48.72,28.51,51.4,0.36,12.47,51.72,18.83,32.82,61.98,25.69,27.45,28.76,0.05
10-Oct-18 3:30:00 PM EDT,30.06,75.11,43.55,51.02,8.67,59.37,0.41,10.55,51.72,18.83,32.2,61.98,15.4,27.66,11.96,0.05
10-Oct-18 4:00:00 PM EDT,29.01,76.18,43.55,50.7,8.67,42.09,0.51,10.55,12.72,18.62,31.68,34.35,15.56,27.87,36.11,0.05
10-Oct-18 4:30:00 PM EDT,48.56,75.65,60.17,50.39,8.72,23.1,0.51,10.49,12.55,18.83,32.35,34.35,14.7,28.03,36.11,0.05
10-Oct-18 5:00:00 PM EDT,42.93,75.97,60.17,49.87,8.67,23.1,0.46,10.49,12.72,18.83,32.56,34.35,34.14,52.39,19.31,0.05
10-Oct-18 5:30:00 PM EDT,42.71,73.92,60.86,50.13,8.56,23.1,0.36,10.44,12.72,18.88,32.77,64.81,34.3,52.66,34.76,0.05
10-Oct-18 6:00:00 PM EDT,56.02,26.08,64.58,22.14,8.72,23.1,0.51,10.39,12.66,18.83,32.82,64.81,10.29,24.47,9.98,0.05
10-Oct-18 6:30:00 PM EDT,29.94,26.4,74.03,20.99,8.72,23.1,0.36,10.49,12.66,19.04,32.25,64.81,10.07,24.84,10.25,0.05
10-Oct-18 7:00:00 PM EDT,30.33,26.34,24.75,22.09,8.56,23.1,0.51,10.33,12.61,19.04,39.78,64.81,10.12,24.36,10.19,0.05
10-Oct-18 7:30:00 PM EDT,30.44,25.91,24.75,21.88,8.72,23.1,0.46,10.49,12.55,19.04,39.22,64.81,10.18,24.68,10.03,0.05
10-Oct-18 8:00:00 PM EDT,30.55,26.34,22.15,22.14,8.72,23.1,0.51,10.39,12.55,19.04,50.77,64.81,10.72,24.84,10.19,0.05
10-Oct-18 8:30:00 PM EDT,30.33,26.45,22.15,21.98,8.72,23.1,0.41,10.49,12.55,18.83,49.79,64.81,10.72,24.57,10.03,0.05
10-Oct-18 9:00:00 PM EDT,30,26.34,22.15,22.04,8.56,23.1,0.31,10.33,12.55,19.04,12.07,13.95,10.66,24.73,10.19,0.05
10-Oct-18 9:30:00 PM EDT,30.55,26.29,22.15,21.62,8.72,23.1,0.51,10.49,12.55,18.99,12.13,14.11,10.72,24.57,10.19,0.05
10-Oct-18 10:00:00 PM EDT,30.22,26.51,22.15,21.67,8.77,23.1,0.31,10.49,12.61,19.04,11.87,14.11,10.61,24.73,10.03,0.05
10-Oct-18 10:30:00 PM EDT,30.5,26.45,22.15,22.04,8.77,23.1,0.46,10.55,12.45,19.04,11.92,14.11,10.45,24.68,10.19,0.05
10-Oct-18 11:00:00 PM EDT,30.5,25.48,22.15,20.84,8.72,23.1,0.36,10.33,12.5,19.04,11.71,56.84,10.72,24.68,10.14,0.05
10-Oct-18 11:30:00 PM EDT,30.22,26.13,22.15,20.89,8.72,23.1,0.46,10.49,12.66,18.83,12.07,60.04,10.34,24.15,10.19,0.05
11-Oct-18 12:00:00 AM EDT,30.44,26.4,22.15,22.14,8.62,23.1,0.46,10.49,12.66,18.83,11.66,61.09,10.66,24.84,10.03,0.05
11-Oct-18 12:30:00 AM EDT,30.61,26.4,22.15,22.09,8.56,23.1,0.31,10.49,12.45,18.99,11.66,61.09,10.66,24.36,10.19,0.05
11-Oct-18 1:00:00 AM EDT,30.5,26.4,22.15,22.14,8.72,23.1,0.36,10.49,12.5,19.04,12.18,61.09,10.34,24.73,10.14,0.05
11-Oct-18 1:30:00 AM EDT,30.44,26.4,22.15,22.14,8.51,23.1,0.46,10.55,12.45,18.83,11.76,61.09,10.72,24.79,10.14,0.05
11-Oct-18 2:00:00 AM EDT,30.61,26.61,22.15,22.09,8.72,23.1,0.31,10.49,12.45,18.83,12.23,17.36,10.66,24.26,9.98,0.05
11-Oct-18 2:30:00 AM EDT,30.55,26.45,22.15,21.67,8.56,23.1,0.46,10.49,12.55,18.83,11.97,60.78,10.34,24.73,10.14,0.05
11-Oct-18 3:00:00 AM EDT,30.33,26.24,22.15,21.83,8.72,23.1,0.46,10.55,12.61,19.04,12.23,66.33,10.72,24.31,10.09,0.05
11-Oct-18 3:30:00 AM EDT,29.78,26.4,22.15,21.67,8.51,23.1,0.31,10.39,12.61,19.1,11.92,66.33,10.66,24.73,10.19,0.05
11-Oct-18 4:00:00 AM EDT,29.45,25.7,22.15,21.15,8.67,23.1,0.31,10.49,12.39,18.83,12.23,66.33,10.23,24.52,10.14,0.05
11-Oct-18 4:30:00 AM EDT,30.44,26.4,22.15,20.84,8.67,23.1,0.46,10.33,12.45,18.83,12.02,66.33,10.29,24.68,9.98,0.05
11-Oct-18 5:00:00 AM EDT,30.28,25.65,22.15,20.89,8.72,23.1,0.36,10.44,12.61,18.83,12.13,66.33,10.39,24.31,10.19,0.05
11-Oct-18 5:30:00 AM EDT,30.28,25.97,22.15,22.09,8.72,23.1,0.46,10.49,12.61,19.04,11.87,21.34,10.66,24.47,10.14,0.05
11-Oct-18 6:00:00 AM EDT,30.55,25.97,22.15,22.09,8.62,23.1,0.46,10.55,12.55,19.04,11.97,21.34,10.29,24.47,9.98,0.05
11-Oct-18 6:30:00 AM EDT,30.17,26.4,22.15,21.78,8.51,23.1,0.31,10.49,12.61,19.04,12.07,21.34,10.66,24.57,10.14,0.05
11-Oct-18 7:00:00 AM EDT,29.78,25.91,22.15,21.2,8.51,23.1,0.46,10.44,12.61,19.04,12.18,21.5,10.12,24.68,10.09,0.05
11-Oct-18 7:30:00 AM EDT,30.61,26.34,22.15,21.41,8.56,23.1,0.51,11.99,12.55,18.99,12.02,21.5,10.66,24.79,10.14,0.05
11-Oct-18 8:00:00 AM EDT,30.28,25.75,22.25,22.14,8.72,23.1,0.46,10.49,12.61,19.04,12.07,21.5,10.61,24.04,9.98,0.05
11-Oct-18 8:30:00 AM EDT,30.17,26.34,59.32,20.84,8.62,23.1,0.31,10.49,12.61,19.04,12.02,21.5,10.61,23.99,10.19,0.05
11-Oct-18 9:00:00 AM EDT,41.55,40.97,58.68,21.72,8.72,23.1,0.51,10.33,12.61,19.04,11.56,21.5,10.61,24.52,10.14,0.05
